"","year","month","intent","police","sex","age","race","hispanic","place","education"
"95090",2014,"02","Suicide",0,"M",16,"White",100,"Home",1
"95091",2014,"02","Suicide",0,"M",40,"White",100,"Trade/service area",2
"95092",2014,"02","Suicide",0,"M",50,"White",100,"Home",1
"95093",2014,"02","Suicide",0,"M",47,"White",100,"Home",2
"95094",2014,"01","Suicide",0,"M",24,"Black",100,"Home",2
"95095",2014,"02","Homicide",0,"M",30,"Hispanic",210,"Home",2
"95096",2014,"02","Suicide",0,"M",37,"White",100,"Home",2
"95097",2014,"02","Suicide",0,"M",27,"White",100,"Home",2
"95098",2014,"01","Suicide",0,"F",44,"White",100,"Home",2
"95099",2014,"02","Suicide",0,"M",27,"White",100,"Home",3
"95100",2014,"01","Suicide",0,"F",51,"White",100,"Home",4
"95101",2014,"02","Homicide",0,"M",64,"Black",100,"Other specified",2
"95102",2014,"01","Homicide",0,"M",19,"Hispanic",281,"Home",1
"95103",2014,"01","Homicide",0,"F",45,"White",100,"Home",3
"95104",2014,"02","Accident",0,"M",31,"White",100,"Other unspecified",3
"95105",2014,"02","Suicide",0,"M",42,"White",100,"Street",2
"95106",2014,"02","Suicide",0,"M",71,"White",100,"Home",1
"95107",2014,"01","Suicide",0,"M",45,"White",100,"Home",2
"95108",2014,"02","Suicide",0,"M",42,"White",100,"Home",2
"95109",2014,"02","Undetermined",0,"M",27,"White",100,"Home",4
"95110",2014,"02","Suicide",0,"M",92,"White",100,"Home",1
"95111",2014,"02","Suicide",0,"M",53,"White",100,"Street",4
"95112",2014,"01","Suicide",0,"F",54,"Hispanic",210,"Home",2
"95113",2014,"01","Homicide",0,"M",32,"Black",100,"Home",2
"95114",2014,"02","Homicide",0,"M",49,"Native American/Native Alaskan",100,"Other specified",3
"95115",2014,"02","Suicide",0,"M",75,"White",100,"Home",4
"95116",2014,"02","Suicide",0,"M",53,"White",100,"Home",2
"95117",2014,"01","Homicide",0,"M",50,"Asian/Pacific Islander",100,"Home",4
"95118",2014,"01","Suicide",0,"M",38,"White",100,"Other specified",2
"95119",2014,"02","Homicide",0,"M",27,"Hispanic",210,"Street",2
"95120",2014,"01","Homicide",0,"F",49,"Asian/Pacific Islander",100,"Home",4
"95121",2014,"01","Homicide",0,"M",7,"Asian/Pacific Islander",100,"Home",1
"95122",2014,"02","Suicide",0,"F",53,"White",100,"Other specified",2
"95123",2014,"01","Homicide",0,"M",9,"Asian/Pacific Islander",100,"Home",1
"95124",2014,"01","Suicide",0,"M",41,"Black",100,"Other specified",2
"95125",2014,"02","Suicide",0,"M",43,"White",100,"Home",3
"95126",2014,"02","Homicide",0,"M",22,"White",100,"Other unspecified",2
"95127",2014,"02","Suicide",0,"F",45,"White",100,"Other unspecified",2
"95128",2014,"01","Suicide",0,"M",62,"White",100,"Home",3
"95129",2014,"02","Suicide",0,"M",31,"White",100,"Home",3
"95130",2014,"02","Suicide",0,"M",84,"White",100,"Home",4
"95131",2014,"02","Suicide",0,"M",36,"White",100,"Farm",1
"95132",2014,"02","Suicide",0,"M",84,"White",100,"Home",3
"95133",2014,"02","Suicide",0,"F",52,"White",100,"Home",2
"95134",2014,"02","Suicide",0,"M",46,"Hispanic",210,"Home",3
"95135",2014,"01","Suicide",0,"M",21,"White",100,"Home",3
"95136",2014,"01","Suicide",0,"M",49,"White",100,"Home",4
"95137",2014,"02","Suicide",0,"M",76,"White",100,"Home",3
"95138",2014,"02","Homicide",0,"M",32,"White",100,"Home",3
"95139",2014,"02","Homicide",0,"F",56,"Hispanic",210,"Trade/service area",2
"95140",2014,"02","Suicide",0,"M",39,"White",100,"Other specified",3
"95141",2014,"02","Undetermined",0,"M",84,"White",100,"Other specified",4
"95142",2014,"02","Suicide",0,"F",80,"White",100,"Other specified",2
"95143",2014,"01","Homicide",0,"M",47,"White",100,"Other specified",3
"95144",2014,"02","Suicide",0,"M",56,"Hispanic",210,"Home",2
"95145",2014,"02","Suicide",0,"M",58,"White",100,"Home",2
"95146",2014,"02","Suicide",0,"M",36,"White",100,"Home",1
"95147",2014,"02","Suicide",0,"M",52,"White",100,"Home",3
"95148",2014,"02","Suicide",0,"M",66,"White",100,"Home",4
"95149",2014,"02","Suicide",0,"M",71,"White",100,"Home",2
"95150",2014,"02","Suicide",0,"F",44,"White",100,"Home",4
"95151",2014,"02","Suicide",0,"M",70,"White",100,"Home",2
"95152",2014,"02","Suicide",0,"M",24,"White",100,"Home",1
"95153",2014,"02","Suicide",0,"M",62,"White",100,"Home",4
"95154",2014,"02","Homicide",0,"M",43,"Black",100,"Street",2
"95155",2014,"02","Homicide",0,"M",30,"Black",100,"Other specified",3
"95156",2014,"02","Homicide",0,"F",6,"Hispanic",210,"Home",1
"95157",2014,"02","Suicide",0,"M",42,"White",100,"Home",2
"95158",2014,"02","Suicide",0,"F",53,"White",100,"Home",3
"95159",2014,"02","Suicide",0,"F",42,"White",100,"Home",3
"95160",2014,"01","Homicide",0,"M",33,"Black",100,"Home",1
"95161",2014,"02","Suicide",0,"M",20,"White",100,"Home",3
"95162",2014,"02","Suicide",0,"M",54,"Hispanic",210,"Home",3
"95163",2014,"02","Suicide",0,"M",86,"White",100,"Home",2
"95164",2014,"01","Suicide",0,"M",31,"White",100,"Other specified",2
"95165",2014,"02","Homicide",0,"M",38,"Hispanic",210,"Home",2
"95166",2014,"02","Accident",0,"M",26,"White",100,"Trade/service area",2
"95167",2014,"02","Suicide",0,"M",44,"White",100,"Other specified",1
"95168",2014,"02","Homicide",0,"M",29,"Black",100,"Other unspecified",1
"95169",2014,"02","Suicide",0,"M",44,"White",100,"Home",3
"95170",2014,"02","Suicide",0,"M",61,"White",100,"Home",2
"95171",2014,"02","Homicide",0,"M",33,"Black",100,"Other specified",1
"95172",2014,"02","Homicide",0,"M",28,"Black",100,"Other unspecified",1
"95173",2014,"01","Homicide",0,"M",64,"Hispanic",210,"Street",1
"95174",2014,"02","Suicide",0,"F",20,"Hispanic",210,"Other specified",2
"95175",2014,"02","Suicide",0,"M",61,"White",100,"Trade/service area",3
"95176",2014,"02","Accident",0,"F",1,"White",100,"Home",1
"95177",2014,"02","Homicide",0,"M",39,"White",100,"Other specified",5
"95178",2014,"02","Suicide",0,"M",65,"White",100,"Home",4
"95179",2014,"01","Homicide",0,"M",24,"Black",100,"Home",1
"95180",2014,"01","Homicide",0,"F",30,"White",100,"Other specified",3
"95181",2014,"01","Homicide",0,"M",34,"White",100,"Other specified",2
"95182",2014,"02","Homicide",0,"M",33,"White",100,"Home",1
"95183",2014,"02","Suicide",0,"M",53,"Black",100,"Home",4
"95184",2014,"02","Suicide",0,"F",40,"White",100,"Home",3
"95185",2014,"02","Suicide",0,"F",67,"White",100,"Home",2
"95186",2014,"02","Suicide",0,"M",34,"White",100,"Other specified",3
"95187",2014,"01","Homicide",0,"M",18,"Hispanic",210,"Home",2
"95188",2014,"02","Suicide",0,"M",72,"White",100,"Farm",2
"95189",2014,"02","Suicide",0,"M",47,"White",100,"Industrial/construction",4
"95190",2014,"02","Suicide",0,"M",53,"White",100,"Home",2
"95191",2014,"02","Suicide",0,"M",89,"White",100,"Home",3
"95192",2014,"02","Suicide",0,"M",61,"White",100,"Trade/service area",2
"95193",2014,"02","Homicide",0,"F",28,"Hispanic",281,"Home",3
"95194",2014,"02","Suicide",0,"M",26,"White",100,"Street",3
"95195",2014,"02","Homicide",0,"F",2,"White",100,"Home",1
"95196",2014,"02","Suicide",0,"M",47,"White",100,"Home",4
"95197",2014,"02","Suicide",0,"M",69,"White",100,"Home",4
"95198",2014,"02","Suicide",0,"M",83,"White",100,"Home",4
"95199",2014,"02","Homicide",0,"M",21,"Black",100,"Trade/service area",3
"95200",2014,"02","Suicide",0,"M",62,"White",100,"Home",3
"95201",2014,"01","Homicide",0,"M",27,"Black",100,"School/instiution",2
"95202",2014,"02","Homicide",0,"M",20,"Black",100,"Trade/service area",1
"95203",2014,"02","Suicide",0,"F",55,"Asian/Pacific Islander",100,"Home",2
"95204",2014,"02","Suicide",0,"M",59,"White",100,"Home",3
"95205",2014,"01","Suicide",0,"F",45,"White",100,"Home",2
"95206",2014,"02","Suicide",0,"M",40,"White",100,"Industrial/construction",2
"95207",2014,"01","Homicide",0,"M",35,"Black",100,"Other specified",2
"95208",2014,"02","Suicide",0,"M",83,"White",100,"Home",2
"95209",2014,"02","Suicide",0,"M",31,"White",100,"Home",3
"95210",2014,"02","Suicide",0,"M",58,"White",100,"Home",2
"95211",2014,"02","Suicide",0,"M",61,"White",100,"Other specified",4
"95212",2014,"02","Suicide",0,"M",49,"Hispanic",210,"Other specified",2
"95213",2014,"02","Suicide",0,"M",59,"White",100,"Home",2
"95214",2014,"02","Suicide",0,"M",23,"White",100,"Home",2
"95215",2014,"02","Suicide",0,"F",75,"White",100,"Home",2
"95216",2014,"02","Suicide",0,"M",47,"Hispanic",210,"Home",3
"95217",2014,"02","Homicide",0,"M",23,"Hispanic",210,"Trade/service area",2
"95218",2014,"02","Homicide",0,"M",36,"Hispanic",210,"Home",2
"95219",2014,"02","Suicide",0,"F",53,"White",100,"Home",4
"95220",2014,"02","Suicide",0,"M",47,"White",100,"Other specified",3
"95221",2014,"02","Homicide",0,"M",52,"White",100,"Other specified",3
"95222",2014,"02","Suicide",0,"M",54,"White",100,"Other specified",4
"95223",2014,"02","Homicide",0,"M",29,"Hispanic",210,"Street",1
"95224",2014,"02","Suicide",0,"M",30,"White",100,"Home",3
"95225",2014,"02","Suicide",0,"F",50,"White",100,"Other specified",1
"95226",2014,"02","Suicide",0,"M",59,"Hispanic",210,"School/instiution",1
"95227",2014,"02","Suicide",0,"M",46,"White",100,"Other unspecified",2
"95228",2014,"03","Homicide",0,"M",26,"Hispanic",210,"School/instiution",1
"95229",2014,"02","Suicide",0,"F",20,"White",100,"Street",3
"95230",2014,"02","Homicide",0,"F",47,"Hispanic",210,"School/instiution",1
"95231",2014,"01","Suicide",0,"M",51,"White",100,"Other specified",3
"95232",2014,"03","Suicide",0,"M",60,"White",100,"Other specified",3
"95233",2014,"03","Homicide",0,"M",18,"Black",100,"Street",2
"95234",2014,"03","Suicide",0,"M",31,"Hispanic",281,"Home",1
"95235",2014,"02","Suicide",0,"M",60,"White",100,"Home",1
"95236",2014,"02","Suicide",0,"M",37,"White",100,"Other specified",2
"95237",2014,"02","Suicide",0,"M",60,"White",100,"Other specified",4
"95238",2014,"02","Homicide",0,"M",19,"Hispanic",210,"Home",3
"95239",2014,"03","Suicide",0,"M",36,"Hispanic",239,"Home",4
"95240",2014,"03","Suicide",0,"M",24,"White",100,"Home",2
"95241",2014,"03","Suicide",0,"M",88,"White",100,"Home",3
"95242",2014,"03","Suicide",0,"F",82,"White",100,"Home",2
"95243",2014,"03","Suicide",0,"M",73,"White",100,"Home",4
"95244",2014,"02","Suicide",0,"M",28,"White",100,"Street",3
"95245",2014,"02","Suicide",0,"M",47,"White",100,"Home",3
"95246",2014,"03","Suicide",0,"M",53,"Hispanic",210,"Other specified",2
"95247",2014,"03","Homicide",0,"F",56,"Hispanic",210,"Other specified",4
"95248",2014,"03","Suicide",0,"M",41,"White",100,"Other specified",2
"95249",2014,"02","Suicide",0,"F",63,"White",100,"Home",4
"95250",2014,"03","Suicide",0,"M",50,"White",100,"Home",4
"95251",2014,"02","Homicide",0,"M",26,"Black",100,"Trade/service area",1
"95252",2014,"02","Homicide",0,"F",30,"Hispanic",210,"Home",2
"95253",2014,"02","Suicide",0,"M",64,"White",100,"Home",4
"95254",2014,"03","Suicide",0,"M",52,"White",100,"Home",2
"95255",2014,"02","Homicide",0,"M",25,"White",100,"Home",3
"95256",2014,"02","Suicide",0,"F",40,"White",100,"Home",3
"95257",2014,"02","Suicide",0,"M",44,"Hispanic",210,"Home",2
"95258",2014,"02","Homicide",0,"M",53,"White",100,"Home",2
"95259",2014,"03","Suicide",0,"M",57,"White",100,"Home",3
"95260",2014,"02","Homicide",0,"F",42,"White",100,"Home",4
"95261",2014,"03","Suicide",0,"F",70,"White",100,"Home",2
"95262",2014,"03","Suicide",0,"M",75,"White",100,"Home",2
"95263",2014,"02","Homicide",0,"M",76,"White",100,"Home",1
"95264",2014,"03","Suicide",0,"M",23,"White",100,"Home",2
"95265",2014,"03","Suicide",0,"M",55,"White",100,"Home",3
"95266",2014,"03","Suicide",0,"M",21,"White",100,"Home",2
"95267",2014,"03","Suicide",0,"M",43,"White",100,"Home",3
"95268",2014,"02","Suicide",0,"M",65,"White",100,"Home",4
"95269",2014,"03","Suicide",0,"M",62,"Hispanic",210,"Home",2
"95270",2014,"03","Suicide",0,"M",79,"White",100,"Home",1
"95271",2014,"03","Homicide",0,"M",38,"Hispanic",210,"Trade/service area",1
"95272",2014,"02","Suicide",0,"F",49,"White",100,"Home",4
"95273",2014,"03","Suicide",0,"M",23,"White",100,"Home",2
"95274",2014,"03","Suicide",0,"M",87,"White",100,"Street",4
"95275",2014,"03","Suicide",0,"M",62,"White",100,"Home",3
"95276",2014,"03","Suicide",0,"M",69,"White",100,"Home",2
"95277",2014,"03","Suicide",0,"M",39,"White",100,"Home",4
"95278",2014,"03","Suicide",0,"M",21,"Black",100,"Other specified",3
"95279",2014,"03","Suicide",0,"F",60,"White",100,"Home",4
"95280",2014,"02","Suicide",0,"M",54,"White",100,"Home",2
"95281",2014,"03","Suicide",0,"M",71,"White",100,"Home",1
"95282",2014,"01","Homicide",0,"M",26,"White",100,"Home",2
"95283",2014,"03","Suicide",0,"M",22,"White",100,"Home",1
"95284",2014,"02","Homicide",0,"M",37,"White",100,"Street",1
"95285",2014,"03","Suicide",0,"F",35,"Black",100,"Home",4
"95286",2014,"01","Suicide",0,"M",83,"White",100,"Home",4
"95287",2014,"03","Homicide",0,"F",18,"Hispanic",210,"Home",2
"95288",2014,"03","Suicide",0,"M",52,"Native American/Native Alaskan",100,"Trade/service area",3
"95289",2014,"03","Homicide",0,"M",40,"Hispanic",234,"Home",4
"95290",2014,"03","Suicide",0,"M",66,"White",100,"Home",4
"95291",2014,"02","Suicide",0,"F",12,"Hispanic",210,"Home",1
"95292",2014,"01","Suicide",0,"M",75,"White",100,"Industrial/construction",1
"95293",2014,"03","Accident",0,"M",66,"Black",100,"Home",4
"95294",2014,"03","Suicide",0,"M",58,"White",100,"Home",2
"95295",2014,"02","Suicide",0,"M",86,"White",100,"Home",4
"95296",2014,"03","Suicide",0,"F",32,"White",100,"Other specified",2
"95297",2014,"03","Suicide",0,"M",58,"White",100,"Other specified",4
"95298",2014,"03","Suicide",0,"F",20,"White",100,"Home",3
"95299",2014,"02","Homicide",0,"M",54,"Hispanic",210,"Home",1
"95300",2014,"03","Homicide",0,"M",19,"White",100,"Other specified",2
"95301",2014,"02","Suicide",0,"M",54,"White",100,"Street",3
"95302",2014,"02","Suicide",0,"M",33,"White",100,"Other specified",4
"95303",2014,"02","Homicide",0,"M",17,"Hispanic",210,"Other specified",1
"95304",2014,"01","Homicide",0,"M",52,"Black",100,"Home",1
"95305",2014,"03","Suicide",0,"M",18,"White",100,"Home",1
"95306",2014,"03","Homicide",0,"M",24,"Black",100,"Street",1
"95307",2014,"03","Homicide",0,"M",22,"Hispanic",226,"Other specified",1
"95308",2014,"01","Homicide",0,"F",28,"Black",100,"Home",2
"95309",2014,"03","Suicide",0,"F",22,"Hispanic",210,"Home",1
"95310",2014,"03","Suicide",0,"F",48,"White",100,"Home",3
"95311",2014,"02","Suicide",0,"M",35,"Black",100,"Home",2
"95312",2014,"03","Suicide",0,"M",34,"White",100,"Home",1
"95313",2014,"03","Homicide",0,"M",31,"Asian/Pacific Islander",100,"Other specified",4
"95314",2014,"03","Suicide",0,"M",34,"White",100,"Home",3
"95315",2014,"03","Suicide",0,"M",32,"Hispanic",210,"Home",2
"95316",2014,"03","Homicide",0,"M",46,"White",100,"Home",2
"95317",2014,"03","Homicide",0,"M",42,"White",100,"Home",2
"95318",2014,"03","Homicide",0,"F",62,"White",100,"Home",2
"95319",2014,"03","Suicide",0,"M",68,"White",100,"Home",2
"95320",2014,"03","Suicide",0,"M",78,"White",100,"Home",1
"95321",2014,"03","Suicide",0,"M",90,"White",100,"Street",4
"95322",2014,"03","Homicide",0,"M",17,"Black",100,"Home",2
"95323",2014,"03","Suicide",0,"M",89,"White",100,"Home",1
"95324",2014,"01","Suicide",0,"M",15,"White",100,"Home",1
"95325",2014,"03","Suicide",0,"M",26,"Hispanic",210,"Home",1
"95326",2014,"02","Suicide",0,"M",35,"White",100,"Home",3
"95327",2014,"03","Suicide",0,"M",95,"White",100,"Other specified",2
"95328",2014,"03","Suicide",0,"M",65,"Hispanic",250,"Other specified",2
"95329",2014,"03","Suicide",0,"M",67,"White",100,"Trade/service area",4
"95330",2014,"02","Undetermined",0,"M",49,"White",100,"Other unspecified",2
"95331",2014,"02","Homicide",0,"F",32,"White",100,"Home",2
"95332",2014,"03","Suicide",0,"M",56,"White",100,"Other specified",4
"95333",2014,"03","Suicide",0,"M",16,"White",100,"Home",1
"95334",2014,"02","Suicide",0,"M",37,"White",100,"Home",1
"95335",2014,"03","Suicide",0,"F",49,"Black",100,"Other specified",1
"95336",2014,"03","Suicide",0,"M",22,"White",100,"Other specified",2
"95337",2014,"03","Suicide",0,"M",81,"White",100,"Home",2
"95338",2014,"03","Suicide",0,"M",56,"White",100,"Home",4
"95339",2014,"02","Suicide",0,"M",46,"White",100,"Home",3
"95340",2014,"02","Homicide",0,"F",44,"White",100,"Home",2
"95341",2014,"03","Homicide",0,"F",24,"Black",100,"Other specified",3
"95342",2014,"03","Homicide",0,"M",33,"Hispanic",210,"Home",2
"95343",2014,"03","Suicide",0,"M",51,"White",100,"Home",2
"95344",2014,"03","Suicide",0,"M",26,"White",100,"Home",3
"95345",2014,"03","Suicide",0,"M",53,"White",100,"Home",4
"95346",2014,"03","Suicide",0,"M",21,"White",100,"Home",3
"95347",2014,"03","Suicide",0,"M",26,"Hispanic",210,"Home",3
"95348",2014,"03","Homicide",0,"F",29,"White",100,"Home",4
"95349",2014,"03","Suicide",0,"M",78,"White",100,"Home",2
"95350",2014,"02","Homicide",0,"M",26,"Hispanic",210,"Home",1
"95351",2014,"03","Suicide",0,"M",45,"White",100,"Home",4
"95352",2014,"03","Homicide",0,"M",21,"Black",100,"Home",2
"95353",2014,"03","Suicide",0,"M",89,"White",100,"Home",1
"95354",2014,"03","Homicide",0,"M",32,"Black",100,"Street",1
"95355",2014,"03","Suicide",0,"M",55,"White",100,"Home",2
"95356",2014,"03","Suicide",0,"M",82,"White",100,"Home",1
"95357",2014,"03","Undetermined",0,"F",23,"Hispanic",210,"Home",2
"95358",2014,"03","Suicide",0,"F",69,"White",100,"Home",2
"95359",2014,"02","Homicide",0,"F",30,"Hispanic",210,"Home",3
"95360",2014,"03","Suicide",0,"F",69,"White",100,"Home",3
"95361",2014,"03","Homicide",1,"M",15,"Hispanic",210,NA,1
"95362",2014,"03","Suicide",0,"F",71,"White",100,"Home",2
"95363",2014,"03","Suicide",0,"M",69,"White",100,"Home",2
"95364",2014,"01","Suicide",0,"M",18,"White",100,"Home",2
"95365",2014,"03","Homicide",0,"M",27,"White",100,"Home",3
"95366",2014,"03","Homicide",0,"M",20,"Hispanic",281,"Trade/service area",3
"95367",2014,"03","Suicide",0,"M",56,"White",100,"Home",3
"95368",2014,"03","Suicide",0,"M",35,"Hispanic",210,"Home",3
"95369",2014,"03","Homicide",0,"M",27,"Black",100,"Other specified",1
"95370",2014,"02","Suicide",0,"M",53,"White",100,"Home",4
"95371",2014,"03","Suicide",0,"M",59,"White",100,"Home",2
"95372",2014,"03","Suicide",0,"M",39,"Hispanic",210,"Home",1
"95373",2014,"03","Homicide",0,"F",38,"Hispanic",210,"Home",4
"95374",2014,"03","Suicide",0,"M",83,"White",100,"Home",4
"95375",2014,"02","Suicide",0,"M",66,"White",100,"Home",5
"95376",2014,"03","Homicide",0,"M",27,"Black",100,"Home",3
"95377",2014,"03","Suicide",0,"M",33,"White",100,"Farm",4
"95378",2014,"02","Homicide",0,"M",28,"Hispanic",210,"Street",2
"95379",2014,"03","Suicide",0,"M",34,"White",100,"Home",2
"95380",2014,"02","Suicide",0,"F",52,"White",100,"Home",4
"95381",2014,"03","Suicide",0,"M",56,"White",100,"Home",2
"95382",2014,"03","Homicide",0,"M",22,"Hispanic",210,"Home",2
"95383",2014,"03","Suicide",0,"M",52,"White",100,"Home",3
"95384",2014,"03","Suicide",0,"M",59,"Hispanic",210,"Home",1
"95385",2014,"03","Suicide",0,"M",62,"White",100,"Trade/service area",4
"95386",2014,"03","Suicide",0,"F",31,"White",100,"Street",3
"95387",2014,"03","Suicide",0,"M",54,"White",100,"Home",3
"95388",2014,"03","Suicide",0,"M",69,"White",100,"Home",3
"95389",2014,"03","Homicide",0,"M",30,"Hispanic",260,"Home",3
"95390",2014,"03","Homicide",0,"M",27,"Hispanic",210,"Street",2
"95391",2014,"03","Suicide",0,"F",34,"White",100,"Home",2
"95392",2014,"03","Suicide",0,"F",50,"Black",100,"Home",2
"95393",2014,"03","Suicide",0,"F",41,"White",100,"Home",1
"95394",2014,"03","Homicide",0,"M",22,"Hispanic",210,"Street",3
"95395",2014,"02","Homicide",0,"M",23,"Black",100,"Other specified",3
"95396",2014,"03","Suicide",0,"F",76,"White",100,"Other specified",3
"95397",2014,"02","Suicide",0,"M",41,"White",100,"Home",2
"95398",2014,"03","Suicide",0,"M",49,"White",100,"Other specified",1
"95399",2014,"03","Homicide",0,"F",30,"Black",100,"Home",2
"95400",2014,"03","Homicide",0,"M",34,"Black",100,"Home",2
"95401",2014,"03","Accident",0,"M",48,"Black",100,"Home",2
"95402",2014,"03","Homicide",0,"M",33,"Black",100,"Home",2
"95403",2014,"03","Accident",0,"F",82,"White",100,"Home",3
"95404",2014,"03","Suicide",0,"M",79,"White",100,"Home",4
"95405",2014,"03","Suicide",0,"M",22,"White",100,"Trade/service area",3
"95406",2014,"02","Suicide",0,"F",64,"White",100,"Home",2
"95407",2014,"03","Suicide",0,"M",58,"White",100,"Home",1
